"﻿SIGLA";"NOMBRE PROYECTO";"TIPO INNOVACION";"año";"conv";"SEMESTRE";"FRENTE";"multi";"CODIGO CURSO";"CURSO";"PROG CURSO";"DEPTO CURSO";"FAC CURSO";"CRN";"SECC";"PERIOD";"SUB PER";"FASE ACOMPAÑAMIENTO PED";"NOMBRE PROFESOR";"CORREO PROFESOR";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18065";"7";"201810";"4";"IMPLEMENTACION";"Nombre profesor1337";"Login profesor1336";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18156";"1";"201819";"4";"IMPLEMENTACION";"Nombre profesor1105";"Login profesor1104";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18157";"2";"201819";"4";"IMPLEMENTACION";"Nombre profesor1095";"Login profesor1094";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18158";"3";"201819";"4";"IMPLEMENTACION";"Nombre profesor1105";"Login profesor1104";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18491";"1";"201820";"4";"IMPLEMENTACION";"Nombre profesor1331";"Login profesor1330";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18492";"2";"201820";"4";"IMPLEMENTACION";"Nombre profesor1105";"Login profesor1104";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18494";"4";"201820";"4";"IMPLEMENTACION";"Nombre profesor1105";"Login profesor1104";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18493";"5";"201820";"4";"IMPLEMENTACION";"Nombre profesor17600";"Login profesor17599";
"CTE-1333";"Proyecto Cte-1334";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1335";"Curso1332";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18495";"6";"201820";"4";"IMPLEMENTACION";"Nombre profesor1203";"Login profesor1361";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18070";"1";"201810";"";"IMPLEMENTACION";"Nombre profesor17602";"Login profesor17601";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18071";"2";"201810";"";"IMPLEMENTACION";"Nombre profesor1348";"Login profesor1347";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18072";"3";"201810";"";"IMPLEMENTACION";"Nombre profesor17273";"Login profesor1075";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18076";"4";"201810";"";"IMPLEMENTACION";"Nombre profesor1348";"Login profesor1347";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18077";"5";"201810";"";"IMPLEMENTACION";"Nombre profesor1092";"Login profesor1091";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18075";"6";"201810";"";"IMPLEMENTACION";"Nombre profesor1085";"Login profesor1084";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18073";"7";"201810";"";"IMPLEMENTACION";"Nombre profesor17273";"Login profesor1075";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18074";"8";"201810";"";"IMPLEMENTACION";"Nombre profesor1339";"Login profesor1338";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18078";"9";"201810";"";"IMPLEMENTACION";"Nombre profesor17260";"Login profesor1147";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18079";"10";"201810";"";"IMPLEMENTACION";"Nombre profesor1363";"Login profesor1362";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18080";"11";"201810";"";"IMPLEMENTACION";"Nombre profesor1203";"Login profesor1361";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18159";"1";"201819";"";"IMPLEMENTACION";"Nombre profesor1375";"Login profesor1374";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18165";"2";"201819";"";"IMPLEMENTACION";"Nombre profesor17602";"Login profesor17601";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18164";"3";"201819";"";"IMPLEMENTACION";"Nombre profesor17273";"Login profesor1075";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18160";"4";"201819";"";"IMPLEMENTACION";"Nombre profesor1363";"Login profesor1362";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18166";"5";"201819";"";"IMPLEMENTACION";"Nombre profesor1085";"Login profesor1084";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18161";"6";"201819";"";"IMPLEMENTACION";"Nombre profesor1348";"Login profesor1347";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18162";"7";"201819";"";"IMPLEMENTACION";"Nombre profesor1095";"Login profesor1094";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201810";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18163";"8";"201819";"";"IMPLEMENTACION";"Nombre profesor17602";"Login profesor17601";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18496";"1";"201820";"";"IMPLEMENTACION";"Nombre profesor1348";"Login profesor1347";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18497";"2";"201820";"";"IMPLEMENTACION";"Nombre profesor17273";"Login profesor1075";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18498";"3";"201820";"";"IMPLEMENTACION";"Nombre profesor1092";"Login profesor1091";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18500";"4";"201820";"";"IMPLEMENTACION";"Nombre profesor1085";"Login profesor1084";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18501";"5";"201820";"";"IMPLEMENTACION";"Nombre profesor1095";"Login profesor1094";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18499";"6";"201820";"";"IMPLEMENTACION";"Nombre profesor1339";"Login profesor1338";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18502";"9";"201820";"";"IMPLEMENTACION";"Nombre profesor1339";"Login profesor1338";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18503";"10";"201820";"";"IMPLEMENTACION";"Nombre profesor1151";"Login profesor1150";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18504";"11";"201820";"";"IMPLEMENTACION";"Nombre profesor1085";"Login profesor1084";
"CTE-1358";"Proyecto Cte-1359";"CURSO BLENDED";"2018";"";"201820";"2PO";"SI";"COD1360";"Curso1357";"LENGUAS Y CULTURA";"LENGUAJES Y ESTUDIOS SOCIOCULT";"CIENCIAS SOCIALES";"CRN-18505";"12";"201820";"";"IMPLEMENTACION";"Nombre profesor1203";"Login profesor1361";
"CTE-1510";"Proyecto Cte-1511";"CURSO BLENDED";"2018";"MHD";"201810";"2PO";"";"COD1512";"Curso1509";"MAEST.HUMANIDADES DIGITALES";"";"ARTES Y HUMANIDADES";"CRN-17918";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor1502";"Login profesor1501";
"CTE-1520";"Proyecto Cte-1521";"CURSO BLENDED";"2018";"MHD";"201810";"2PO";"";"COD1522";"Curso1519";"MAEST.HUMANIDADES DIGITALES";"";"ARTES Y HUMANIDADES";"CRN-17919";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor1526";"Login profesor1525";
"CTE-1520";"Proyecto Cte-1521";"CURSO BLENDED";"2018";"MHD";"201820";"2PO";"";"COD1522";"Curso1519";"MAEST.HUMANIDADES DIGITALES";"";"ARTES Y HUMANIDADES";"CRN-18253";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1526";"Login profesor1525";
"CTE-1532";"Proyecto Cte-1533";"CURSO BLENDED";"2018";"MHD";"201810";"2PO";"";"COD1534";"Curso1531";"MAEST.HUMANIDADES DIGITALES";"";"ARTES Y HUMANIDADES";"CRN-17920";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor1530";"Login profesor1529";
"CTE-1532";"Proyecto Cte-1533";"CURSO BLENDED";"2018";"MHD";"201820";"2PO";"";"COD1534";"Curso1531";"MAEST.HUMANIDADES DIGITALES";"";"ARTES Y HUMANIDADES";"CRN-18254";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1530";"Login profesor1529";
"CTE-1554";"Proyecto Cte-1555";"CURSO BLENDED";"2018";"MPI";"201820";"2PO";"";"COD1556";"Curso1553";"MAESTRIA PROPIEDAD INTELECTUAL";"DERECHO";"DERECHO";"CRN-18230";"1";"201820";"";"IMPLEMENTACION";"Nombre profesor1552";"Login profesor1551";
"CTE-1564";"Proyecto Cte-17628";"CURSO BLENDED";"2018";"MPI";"201810";"2PO";"";"COD1566";"Curso17627";"MAESTRIA PROPIEDAD INTELECTUAL";"DERECHO";"DERECHO";"CRN-17898";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor1562";"Login profesor1561";
"CTE-1572";"Proyecto Cte-1573";"CURSO BLENDED";"2018";"MPI";"201810";"2PO";"";"COD1574";"Curso1571";"MAESTRIA PROPIEDAD INTELECTUAL";"DERECHO";"DERECHO";"CRN-17897";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor1546";"Login profesor1545";
"CTE-1580";"Proyecto Cte-1581";"CURSO BLENDED";"2018";"MPI";"201810";"2PO";"";"COD1582";"Curso1579";"MAESTRIA PROPIEDAD INTELECTUAL";"DERECHO";"DERECHO";"CRN-17899";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor1578";"Login profesor1577";
"CTE-1597";"Proyecto Cte-1598";"CURSO BLENDED";"2018";"MPI";"201820";"2PO";"";"COD1599";"Curso1596";"MAESTRIA PROPIEDAD INTELECTUAL";"DERECHO";"DERECHO";"CRN-18233";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1595";"Login profesor1594";
"CTE-1611";"Proyecto Cte-1612";"CURSO BLENDED";"2018";"MPI";"201820";"2PO";"";"COD1613";"Curso1610";"MAESTRIA PROPIEDAD INTELECTUAL";"DERECHO";"DERECHO";"CRN-18231";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1617";"Login profesor1616";
"CTE-1623";"Proyecto Cte-1624";"CURSO BLENDED";"2018";"MPI";"201820";"2PO";"";"COD1625";"Curso1622";"MAESTRIA PROPIEDAD INTELECTUAL";"DERECHO";"DERECHO";"CRN-18232";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1615";"Login profesor1614";
"CTE-1635";"Proyecto Cte-1636";"CURSO BLENDED";"2018";"MPUR";"201820";"2PO";"";"COD1637";"Curso1634";"CIDER";"CENTRO INTERD.ESTUDIOS DESARR.";"CIDER";"CRN-18210";"1";"201820";"4";"IMPLEMENTACION";"Nombre profesor17635";"Login profesor1632";
"CTE-1678";"Proyecto Cte-1679";"CURSO BLENDED";"2018";"MPUR";"201810";"2PO";"";"COD1680";"Curso1677";"CIDER";"CENTRO INTERD.ESTUDIOS DESARR.";"CIDER";"CRN-17872";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor17635";"Login profesor1632";
"CTE-1683";"Proyecto Cte-1684";"CURSO BLENDED";"2018";"MPUR";"201810";"2PO";"";"COD1685";"Curso1682";"CIDER";"CENTRO INTERD.ESTUDIOS DESARR.";"CIDER";"CRN-17870";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor510";"Login profesor509";
"CTE-1690";"Proyecto Cte-1691";"CURSO BLENDED";"2018";"MPUR";"201810";"2PO";"";"COD1692";"Curso1689";"CIDER";"CENTRO INTERD.ESTUDIOS DESARR.";"CIDER";"CRN-17871";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor1688";"Login profesor1687";
"CTE-1725";"Proyecto Cte-1726";"CURSO BLENDED";"2018";"ENEG";"201810";"2PO";"";"COD1727";"Curso1724";"ESPEC. EN NEGOCIACION (ADMON)";"ADMINISTRACION";"ADMINISTRACION";"CRN-18128";"1";"201811";"1";"IMPLEMENTACION";"Nombre profesor1723";"Login profesor1722";
"CTE-1732";"Proyecto Cte-1733";"CURSO BLENDED";"2018";"ENEG";"201810";"2PO";"";"COD1734";"Curso1731";"ESPEC. EN NEGOCIACION (ADMON)";"ADMINISTRACION";"ADMINISTRACION";"CRN-18129";"1";"201812";"1";"IMPLEMENTACION";"Nombre profesor1736";"Login profesor1735";
"CTE-1743";"Proyecto Cte-1744";"CURSO BLENDED";"2018";"ENEG";"201810";"2PO";"";"COD1745";"Curso1742";"ESPEC. EN NEGOCIACION (ADMON)";"ADMINISTRACION";"ADMINISTRACION";"CRN-18130";"1";"201814";"1";"IMPLEMENTACION";"Nombre profesor1741";"Login profesor1740";
"CTE-1761";"Proyecto Cte-1762";"CURSO BLENDED";"2018";"ENEG";"201810";"2PO";"";"COD1763";"Curso1760";"ESPEC. EN NEGOCIACION (ADMON)";"ADMINISTRACION";"ADMINISTRACION";"CRN-18131";"1";"201815";"1";"IMPLEMENTACION";"Nombre profesor1455";"Login profesor1454";
"CTE-1778";"Proyecto Cte-17643";"CURSO BLENDED";"2018";"EDUC";"201820";"2PO";"";"COD1780";"Curso1777";"EDUCACION";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-18245";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1776";"Login profesor1775";
"CTE-1791";"Proyecto Cte-1792";"CURSO BLENDED";"2018";"EDUC";"201810";"2PO";"";"COD1793";"Curso1790";"EDUCACION";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-17912";"2";"201810";"1";"IMPLEMENTACION";"Nombre profesor313";"Login profesor312";
"CTE-1807";"Proyecto Cte-1808";"CURSO BLENDED";"2018";"EDUC";"201810";"2PO";"";"COD1809";"Curso1806";"EDUCACION";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-24240";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor1805";"Login profesor1804";
"CTE-1826";"Proyecto Cte-1827";"CURSO BLENDED";"2018";"EDUC";"201820";"2PO";"";"COD1828";"Curso1825";"EDUCACION";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-18246";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1824";"Login profesor1823";
"CTE-1872";"Proyecto Cte-1873";"CURSO BLENDED";"2018";"EDUC";"201810";"2PO";"";"COD1874";"Curso1871";"EDUCACION";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-17913";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor1870";"Login profesor1869";
"CTE-1885";"Proyecto Cte-1886";"CURSO BLENDED";"2018";"EDUC";"201810";"2PO";"";"COD1887";"Curso1884";"EDUCACION";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-24240";"";"201810";"1";"IMPLEMENTACION";"Nombre profesor1883";"Login profesor1882";
"CTE-1911";"Proyecto Cte-1912";"CURSO BLENDED";"2018";"EDUI";"201810";"2PO";"";"COD1913";"Curso17649";"MAESTRIA EN EDUCACION - IBAGUE";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-16812";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor1909";"Login profesor1908";
"CTE-1935";"Proyecto Cte-1936";"CURSO BLENDED";"2018";"EDUI";"201810";"2PO";"";"COD1937";"Curso1934";"MAESTRIA EN EDUCACION - IBAGUE";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-16805";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor1939";"Login profesor1938";
"CTE-1943";"Proyecto Cte-1944";"CURSO BLENDED";"2018";"EDUI";"201810";"2PO";"";"COD1945";"Curso17652";"MAESTRIA EN EDUCACION - IBAGUE";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-16811";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor1941";"Login profesor1940";
"CTE-1949";"Proyecto Cte-1950";"CURSO BLENDED";"2018";"EDUI";"201810";"2PO";"";"COD1951";"Curso17654";"MAESTRIA EN EDUCACION - IBAGUE";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-16806";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor1947";"Login profesor1946";
"CTE-1953";"Proyecto Cte-1954";"CURSO BLENDED";"2018";"EDUI";"201810";"2PO";"";"COD1955";"Curso17656";"MAESTRIA EN EDUCACION - IBAGUE";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-16813";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor1961";"Login profesor1960";
"CTE-1970";"Proyecto Cte-1971";"CURSO BLENDED";"2018";"EDUI";"201820";"2PO";"";"COD1972";"Curso1969";"MAESTRIA EN EDUCACION - IBAGUE";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-18248";"1";"201820";"4";"IMPLEMENTACION";"Nombre profesor1902";"Login profesor1901";
"CTE-1975";"Proyecto Cte-1976";"CURSO BLENDED";"2018";"EDUI";"201820";"2PO";"";"COD1977";"Curso17659";"MAESTRIA EN EDUCACION - IBAGUE";"CENTRO INVESTIG.FORMAC.EDUCAC.";"EDUCACION";"CRN-18247";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1979";"Login profesor1978";
"CTE-1996";"Proyecto Cte-1997";"CURSO BLENDED";"2018";"MISO";"201810";"2PO";"";"COD1998";"Curso1995";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"CRN-18122";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor1994";"Login profesor1993";
"CTE-1996";"Proyecto Cte-1997";"CURSO BLENDED";"2018";"MISO";"201820";"2PO";"";"COD1998";"Curso1995";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"CRN-18562";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor1994";"Login profesor1993";
"CTE-2004";"Proyecto Cte-2005";"CURSO BLENDED";"2018";"MISO";"201810";"2PO";"";"COD2006";"Curso2003";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"CRN-16807";"1";"201810";"4";"IMPLEMENTACION";"Nombre profesor2002";"Login profesor2001";
"CTE-2004";"Proyecto Cte-2005";"CURSO BLENDED";"2018";"MISO";"201820";"2PO";"";"COD2006";"Curso2003";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"CRN-18560";"1";"201820";"4";"IMPLEMENTACION";"Nombre profesor2002";"Login profesor2001";
"CTE-2010";"Proyecto Cte-2011";"CURSO BLENDED";"2018";"MISO";"201810";"2PO";"";"COD2012";"Curso2009";"INGENIERIA DE SISTEMAS";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor2008";"Login profesor2007";
"CTE-2010";"Proyecto Cte-2011";"CURSO BLENDED";"2018";"MISO";"201820";"2PO";"";"COD2012";"Curso2009";"INGENIERIA DE SISTEMAS";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"CRN-18270";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor2008";"Login profesor2007";
"CTE-2016";"Proyecto Cte-2017";"CURSO BLENDED";"2018";"MISO";"201820";"2PO";"";"COD2018";"Curso2015";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"";"";"201820";"";"DISEÑO";"Nombre profesor17665";"Login profesor17664";
"CTE-2020";"Proyecto Cte-2021";"CURSO BLENDED";"2018";"MISO";"201820";"2PO";"";"COD2022";"Curso2019";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"CRN-18561";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor988";"Login profesor987";
"CTE-2026";"Proyecto Cte-2027";"CURSO BLENDED";"2018";"MISO";"201810";"2PO";"";"COD2028";"Curso2025";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"CRN-18121";"1";"201810";"1";"IMPLEMENTACION";"Nombre profesor2024";"Login profesor2023";
"CTE-2026";"Proyecto Cte-2027";"CURSO BLENDED";"2018";"MISO";"201820";"2PO";"";"COD2028";"Curso2025";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"CRN-18559";"1";"201820";"1";"IMPLEMENTACION";"Nombre profesor2024";"Login profesor2023";
"CTE-17669";"Proyecto Cte-17670";"CURSO BLENDED";"2018";"MISO";"201810";"2PO";"";"COD17671";"Curso17668";"MAESTR.INGENIERIA DE SOFTWARE";"INGENIERIA DE SISTEMAS Y COMPU";"INGENIERIA";"";"";"201810";"";"DISEÑO";"Nombre profesor906";"Login profesor905";
